	name	mz	RT	HU_pos_001	HU_pos_007	HU_pos_013	HU_pos_022	HU_pos_040	HU_pos_050	HU_pos_060	HU_pos_081	HU_pos_086	HU_pos_116	HU_pos_124	HU_pos_140	HU_pos_145	HU_pos_162	HU_pos_183	HU_pos_188b	HU_pos_189b	HU_pos_189	HU_pos_192b	HU_pos_193b	HU_pos_204b	HU_pos_205b	HU_pos_213	HU_pos_214	HU_pos_224
13766	M241T1005_3	241.45492	1004.609083	3166551.024	1762043.554	2869073.016	1953434.929	1410304.386	2211387.035	477434.9847	1941212.315	2626362.659	1802237.866	2604254.124	1460510.904	673930.7376	1734931.451	1301192.912	3128845.886	3919889.039	1107028.185	1211763.748	2776088.987	704279.053	2048493.218	824325.0284	567664.8101	1053831.635
13767	M170T1058	169.7353618	1058.000708	0	0	0	0	0	0	180405.0569	0	9568804.626	188094.9251	0	0	0	0	5073379.196	0	0	0	0	0	0	0	0	0	0
13768	M136T369	136.1201592	369.3852242	913115.416	906492.1283	767134.3062	356212.6607	191377.4568	205852.9415	236666.3162	421191.0549	0	362874.967	187576.4814	418369.0984	2940543.519	195923.4592	0	404568.2405	366641.7831	0	214329.754	187562.349	540891.5092	0	1439341.942	0	131240.4939
13769	M194T368_3	193.6166914	367.8350906	185031.1031	0	0	4156114.168	0	362137.6407	1619714.173	176368.8264	285734.6517	0	508098.6342	0	336024.6953	349441.1571	0	1157586.465	0	0	0	0	0	190664.6146	953543.6137	452118.8104	240063.084
13770	M162T54_5	162.0307166	54.35526643	1164077.082	1522880.271	0	234585.4203	0	0	373878.4451	1545357.26	0	243557.597	230867.9051	0	0	1307274.501	0	0	0	324898.7212	0	0	0	0	230980.7364	0	372439.9114
13771	M170T1045	169.7352344	1044.613408	0	215121.2453	0	0	0	162856.8757	352545.8718	0	18183691.12	0	0	0	0	0	578793.9021	0	0	0	0	0	0	0	0	0	0
13772	M645T730	644.7867185	729.9350827	0	0	349751.7126	699423.2891	511339.1136	204999.8094	160539.013	228375.3697	0	0	818315.7859	60718.33895	352167.9191	112787.1833	185316.5444	0	468925.2684	407076.9102	1357595.781	1017723.344	1058268.009	786195.8556	208404.5001	299715.3624	228365.8224
13773	M204T67_3	204.2254156	66.88358652	0	2480583.328	205782.4043	0	0	0	0	0	0	0	0	0	0	1657348.896	0	0	0	0	365730.5719	0	0	0	0	0	0
13774	M661T787	660.90229	786.5528081	2937674.649	3459254.661	897199.8952	1845163.492	1423657.987	2701424.918	2461894.515	2599081.58	2493465.791	2230058.366	709788.5531	1629114.693	1578391.66	1772154.52	1974519.996	372143.6748	736831.681	870987.8732	332423.8374	93061.18723	0	0	608212.1787	702339.1868	657506.4951
13775	M655T1005_7	655.013918	1004.915896	527295.1661	547351.7415	1099274.016	362843.4847	1822904.317	2262697.175	1862054.048	1470841.905	1675427.177	585737.4818	1938415.93	1682997.901	617928.061	2904009.097	1369633.885	5024162.336	132467.6194	1340038.739	1327414.717	653664.4157	955004.7424	2005950.764	661856.2702	781432.3496	1626079.937
13776	M459T284	458.9317432	284.2850054	0	0	0	148212.1072	244326.8503	0	0	0	0	0	52378.32511	161736.0891	196665.3078	436880.4796	0	172853.0452	1562496.021	1996249.417	3612196.467	2981756.506	1712142.234	1216553.733	123246.7485	140970.8574	789507.2401
13777	M61T784_3	60.67236684	783.918468	0	0	0	0	154399.9102	0	0	0	0	0	611140.206	170685.1978	0	0	0	1337326.005	1742120.012	0	0	0	0	0	0	0	0
13778	M182T41	181.988334	41.19643334	29491110.62	14815734.64	14544841.55	11398314.99	9766093.51	9685124.307	11918915.77	14006942.39	10606219.21	14863281.76	14487099.71	11562314.2	9760209.529	13572285.26	7433461.686	14181830.89	11521206.88	13628372.39	7866613.847	6535207.538	9577047.792	6387840.69	7651482.765	7740654.013	7678219.65
13779	M104T382	104.0433009	382.4953272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	137732.6365	0	0	0	115111.0292	0	0	0
13780	M313T537	313.3442752	537.1259306	0	0	0	0	0	0	0	0	0	0	0	0	213513.7027	0	158236.5695	0	0	133747.7898	0	0	0	0	0	0	0
13781	M164T686	164.092114	685.8155983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178920.6712	0	0	0
13782	M111T240	111.091554	240.4327108	423313.6112	690335.4671	112651.7243	2073773.173	118358.4811	1144687.528	0	0	6330218.727	201800.7522	4136360.656	187147.4247	0	12435387.63	2131391.246	0	0	0	0	0	3325203.135	0	0	0	65076.12522
13783	M322T583	322.2598192	582.5650432	352918.4218	1185339.035	1451481.212	1210179.718	1720393.572	2248887.498	2338730.416	1873629.933	1740102.596	1374022.563	1173851.689	648753.5106	548406.3984	1570347.127	994173.1481	1482714.816	2953262.263	919461.1192	2057916.026	2419656.935	2757758.54	2346401.095	1013833.727	794486.146	0
13784	M493T1041	493.4346309	1040.554688	0	0	0	0	125436.5205	0	0	0	0	0	0	0	0	0	75223.3569	0	0	0	0	0	0	0	0	0	0
13785	M459T1011	458.9133117	1011.137519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2922214.953	3882405.077	3822511.084	3250710.999	90179.166	0	0
13786	M555T63	555.060156	62.65044791	0	0	0	0	196687.3103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13787	M338T339	338.3341796	339.1492897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	344480.6552	0	0	0	223316.9572	0	0	0	0
13788	M282T490	282.1616586	489.5067473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13789	M322T1033	321.9625267	1033.38191	1373761.198	572669.9374	3005543.004	2200931.246	2517666.145	551123.2957	786485.2314	1927919.984	597954.36	23199088.25	25753359.17	2633762.163	11831418.72	3300711.374	1266382.616	32082242.21	30769596.71	19386936.42	2227282.454	16766475.86	807694.2513	1616340.521	19133763.59	9628152.969	16094522.04
13790	M313T775	313.3715221	774.5381016	0	0	157451.0718	208857.2267	208990.8797	419330.3094	219447.3971	179761.3379	0	241583.2713	0	200009.017	0	0	0	0	0	0	0	0	0	0	0	0	0
13791	M241T788_2	241.4500019	788.1428136	0	0	1827793.059	758582.4067	1247136.01	0	0	1147337.412	937705.2892	1648277.845	1308145.884	1615001.837	0	1749754.813	1498463.608	2039656.075	2402931.017	1175662.306	758277.0196	635699.8409	142721.4237	1531235.276	846459.4941	125290.3153	0
13792	M135T350_2	134.9579102	349.8086654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195475.6679	0
13793	M126T46_5	125.9659656	46.1644	2898275.267	4998278.336	2013658.146	3066681.489	1878776.791	3019079.362	2695148.784	949610.9673	1627638.717	3722723.422	1154167.489	1857201.416	2803117.473	549873.58	2017427.91	3064284.584	827294.1981	604679.1093	1881315.554	4152277.568	1883465.18	2072951.339	3316910.777	843485.3384	5097951.139
13794	M83T46_2	82.51865888	46.1644	43123311.99	28635735.2	16977706.35	30784164.68	18010492.72	29364491.25	24569216.87	11904405.41	14118932.48	23710956.76	18434309.74	16319843.04	15488210.58	11698522.58	13905716.63	24110431.18	8373009.502	11196213.19	20702786.87	36093112.08	15418644.53	16315541.13	23739696.07	16048992.45	37505502.26
13795	M111T42	110.5214792	42.18537857	9570812.345	4809818.823	5748670.12	5485309.132	3910979.782	2971036.274	5550584.69	5978811.822	6282386.732	5430290.238	6781096.856	5523957.08	4122841.447	5719457.012	4096029.909	6225472.236	6029755.56	3916239.837	3480989.578	4310719.258	5710798.273	2427055.177	2118936.39	1577755.337	1962017.734
13796	M305T708	304.7874387	708.325252	3254241.754	2713236.205	654276.9692	912817.4551	256339.5425	2960310.199	2383213.204	760100.1965	460471.7364	2568743.076	1521642.42	1097745.468	210911.2875	783746.0663	1705645.902	389855.4819	348006.1587	475165.1098	92388.4305	208923.6864	0	0	1040288.836	1465523.923	402753.1627
13797	M109T1005	109.4791655	1005.377804	6979286.762	6107309.043	5463726.878	5422835.037	3647652.436	2472432.125	5004471.041	3396471.431	3555635.913	3844123.072	3045896.499	3310540.517	4452822.683	2615439.106	1926541.512	5454626.162	5454693.146	2100700.861	3146091.328	3880441.059	4107301.799	2590255.085	643243.3573	828575.6847	1174305.925
13798	M273T403	273.1704657	402.6031068	780214.5534	2306220.701	6492393.443	822460.2854	3971416.404	2357738.547	1736945.389	1589693.601	1454731.101	406244.5888	2104218.117	177777.8881	5849556.492	175096.3155	1115725.902	0	806967.7419	1314452.963	318336.6223	0	1088058.375	3300209.24	1387957.595	534664.041	0
13799	M204T67_4	204.3784285	66.69828092	0	2391580.449	0	0	0	0	0	0	0	0	0	0	0	1976299.125	0	255800.7141	0	0	0	0	0	0	1609160.195	262754.6043	157067.7228
13800	M71T1005_5	71.01204144	1004.915475	8970657.045	2392053.653	5220991.069	8380428.085	6998120.68	7517617.582	6297911.521	4789882.327	7580190.25	5193315.084	16106147.92	4814224.455	19896515.95	8824521.539	4977696.408	11278637.26	17966450.24	4984287.348	34288266.52	24424427.98	22376610.03	24599028.03	3319046.166	2811399.918	1589540.702
13801	M391T621	391.1423994	620.6274929	0	0	0	0	116404.2784	0	0	358744.8598	0	0	0	0	207415.2674	1078196.81	1521922.454	165303.1041	0	176868.1843	0	398174.7561	0	0	338368.7542	0	604022.8503
13802	M186T44	186.0200809	44.26905091	498997.2072	3149517.793	1582066.308	2120332.251	3647347.714	4762191.231	4403835.228	366369.4361	3642135.798	4114884.454	3536444.08	25214434.28	25616193.33	993764.1556	5619915.662	6021430.074	4064669.196	2482408.081	6557157.175	8715116.701	3068544.671	4189964.638	18600954.63	5768614.529	9901283.951
13803	M469T587	469.3399102	586.5946429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13804	M554T246	553.8170892	245.6674661	0	0	0	0	0	169370.7299	0	0	0	0	0	0	0	292176.2645	0	0	0	81130.04837	0	0	0	0	0	0	0
13805	M355T730	354.6027996	730.0669476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1604674.46	0	0	0	0	0	0	0
13806	M210T409	210.1054741	408.8609826	197190.7624	0	0	4186244.648	0	1058473.659	0	0	642411.1256	0	2234634.561	0	237259.8242	1095287.654	1802735.913	0	0	0	0	0	0	0	0	0	0
13807	M988T723_3	988.2554288	723.2292839	0	148908.7644	0	0	0	111488.7679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133427.1386
13808	M204T66_5	204.3351844	66.158787	0	2721283.244	0	0	0	0	0	0	0	0	0	0	0	1692490.621	379594.3943	0	0	0	0	0	0	0	0	0	135338.6102
13809	M322T745	321.9751121	744.619745	2804151.54	4681455.936	3780539.577	4189015.704	2006470.565	439318.9054	165205.6718	4524913.275	749975.5278	3785389.882	5861135.71	4035711.095	5309002.942	1413333.568	0	20305397.31	34963366.82	3956725.634	1854161.12	5525865.834	1899292.146	22608761.87	2463889.329	900236.2136	4572330.617
13810	M353T807	353.1492796	806.8072516	1835144.184	2511531.136	3369371.592	3831478.804	3324553.968	2894981.489	3446646.282	2140870.382	2014878.613	2039551.941	1665939.741	1214016.379	1310280.685	979080.7467	1328595.303	820635.4964	193344.5288	465695.4323	934767.8892	181760.4774	141738.6646	0	176026.6822	21549.31831	568363.6067
13811	M556T259	556.2925397	258.8530492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	383939.2616	405625.9543	565514.3144	0	0	0
13812	M121T296	121.0645119	296.3043728	114441.2913	0	0	0	20286462.97	0	0	0	0	0	0	0	0	0	0	0	0	0	168579090.8	180032.7063	0	0	0	0	0
13813	M258T534	258.2069168	533.6060581	0	156383.4289	0	0	0	284573.7692	149593.8247	480353.3868	322792.1335	184854.2976	121587.2405	357737.2578	282794.6883	0	253098.6768	263623.0994	614803.2743	218177.5088	0	363216.5517	0	197544.4781	142660.054	0	0
13814	M318T738_2	318.4664532	737.7989841	0	0	0	0	0	0	0	0	620762.443	0	0	0	0	250143.0914	0	0	0	0	0	0	0	0	0	0	0
13815	M329T350_6	328.6225487	349.8522255	2165003.566	4141927.325	3054402.615	1576619.239	3121511.716	18087.80512	588791.9559	0	2757426.934	5117097.143	0	1856750.389	0	0	330745.2954	0	4849742.315	587232.9938	1616694.078	0	0	0	98492.14271	230182.318	0
13816	M250T348	250.0299146	348.3682978	969735.2868	3438859.851	1315091.493	0	676274.4829	0	0	344672.3614	0	964013.1254	0	1368698.003	291815.5765	0	0	2189300.304	400502.5596	226801.2874	0	0	0	0	0	0	157894.8768
13817	M251T1019	250.9350005	1018.771249	0	0	0	0	203988.7557	0	205714.6812	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13818	M231T297_2	230.5205787	297.185471	271176.8132	2119801.363	1169763.195	1699548.422	3047307.944	2085047.294	3703126.903	2164300.933	3237493.946	410497.1144	2473637.073	0	0	2368899.465	1696981.559	141197.5125	2058709.734	1848206.675	6837021.215	532789.336	1867438.251	963747.9274	1456374.878	1671878.593	0
13819	M319T759	318.5869533	759.2822243	6894343.181	1997799.379	3783041.696	5568042.62	2518469.964	5061363.383	2485504.562	5449764.755	208226.0393	3691225.834	3053387.624	947801.1041	5914820.769	5326549.19	4550330.755	11098120.24	6591852.942	4054989.117	8177492.504	8531051.328	0	1081606.65	2443107.053	3263077.683	3569469.278
13820	M208T731	208.0711694	730.5860234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	186619.6941	0	0	0	0	1457069.914
13821	M493T541	493.3559518	540.5911501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13822	M64T721	63.94605844	720.9938383	0	0	0	215919.9164	0	0	0	0	0	0	0	0	0	0	135593.8019	0	0	0	232444.0619	247705.8208	0	0	0	116664.4473	0
13823	M492T88	492.392626	87.68278739	0	0	0	0	0	0	0	0	0	0	0	0	0	271997.2552	0	0	0	0	0	0	0	0	0	0	0
13824	M399T709	399.2530717	709.1209827	301845.5285	0	0	0	431729.9395	597694.57	389475.715	0	148001.344	0	0	189498.9199	0	377317.7599	307670.5435	0	0	0	0	315927.7246	0	0	0	0	1496672.562
13825	M96T830	95.54560939	829.9691399	6024259.012	6414181.354	7054119.806	4237001.251	4529053.01	4189202.58	3093381.606	3258286.466	2505869.548	1910764.994	2483288.403	2744597.27	2003111.05	2336756.724	440615.7436	13628111.94	3243193.432	1278254.997	2961727.2	2751601.974	3369255.395	2919942.989	15105.85689	11792.63803	2932468.363
13826	M322T6	321.9229727	5.946997545	0	0	1235462.37	678635.2277	1570839.239	0	0	382350.3003	444832.7921	541800.862	507504.2811	313956.9417	455340.5716	677127.1847	296973.8822	711893.4562	741424.3774	737632.968	8409439.782	12920591.12	5648333.014	12084511.67	447658.2393	134391.1203	92665.0914
13827	M312T22	312.3407168	21.89231621	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13828	M473T1005_6	473.262452	1005.374751	528199.9042	0	2513342.201	0	2727884.272	289498.7312	3040612.901	892109.1577	408869.4967	88123.82216	276312.3732	1937177.476	2351621.346	1963965.825	1913660.238	3530499.7	3539880.877	1769447.232	3193285.558	2213130.855	4727101.309	2777983.662	616904.1168	687199.3125	2090046.516
13829	M116T53	116.0929698	52.92607398	0	1984048.203	736360.0525	0	421322.3261	555956.5476	239464.1324	0	17023521.62	0	0	100331.7378	26793948.67	140660.1201	252669.3009	0	0	0	95962.48782	339397.619	907956.2104	6779585.154	261891.9627	409314.3533	1712873.553
13830	M228T57	228.1303329	56.52592627	0	0	0	0	0	0	0	297679.9198	0	518103.3923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13831	M52T1004	51.99341601	1003.693653	0	788815.1873	0	0	504562.8871	656071.3693	0	60591.21046	649417.79	302792.0561	1375861.467	10466.00307	1703221.393	94761.16048	31349.04064	636717.2873	143245.4385	326368.3016	2875665.029	2199333.939	1985266.3	304385.8242	0	25388.00124	0
13832	M163T1036	162.9986081	1036.307708	3170450.67	2121100.282	2344351.849	1927229.355	1977176.389	1669912.794	1262050.9	1635073.928	1939779.699	1113629.332	1183367.565	1128570.483	479553.6809	1208050.517	1434192.587	763264.1311	747098.5467	991985.3968	179052.77	279610.3307	0	0	702571.4982	363457.9932	2118246.836
13833	M469T351	469.293811	351.3294638	0	0	0	0	119419.1167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13834	M194T368_4	193.5752735	367.7198156	0	2177168.554	371292.2252	2023842.274	794832.9284	161885.8679	1759472.093	0	0	1309675.185	2381851.369	2492490.466	0	0	1048994.99	5558064.992	0	316529.3894	0	0	0	0	7502525.836	933963.8571	873921.782
13835	M293T413_2	293.0778181	412.72054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13836	M284T388_3	284.2225419	388.4992505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310659.1962	0	0	0	0	0	0	0
13837	M465T389	465.3564408	389.4504905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	156190.9661	0
13838	M492T239	492.3719847	239.4659557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199139.3477	0	0	0	0
13839	M570T60	570.2577789	59.56111672	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	278741.7056	0	0	0	0	0
13840	M201T350_7	201.3647289	350.4930762	432204.2832	2790528.495	0	0	340127.1525	0	0	0	10101198.62	401873.1547	0	0	2186072.308	0	0	17220459.55	283480.9277	0	0	0	0	0	0	0	11266615.07
13841	M570T1071	570.2937985	1070.958019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
13842	M201T1034	201.3551923	1033.647896	204740.8336	0	0	0	189927.646	0	91339.22502	0	0	365573.9395	0	0	154396.3953	2770669.327	0	140155.2408	0	0	0	0	0	0	0	126034.5448	10258338.24
13843	M199T272	199.1803572	271.5600451	0	522209.2975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5250024.31	3437563.636	0	0	241209.7342	0	0	112758.6514	0
13844	M542T779	541.8121403	779.2061025	521892.4109	182833.7247	1548216.128	95033.69847	348015.7337	442242.0727	575790.3887	1289575.29	746814.2206	470095.3866	144248.0793	287022.7822	2457579.276	619622.9334	336716.6408	2076879.833	851756.2402	631663.3261	3824374.307	2788680.204	4360143.148	3333588.338	245751.8238	96140.61433	3362693.904
13845	M193T340	193.15872	340.3072317	1814499.909	5314145.586	52192800.63	3466666.393	0	245917235.3	5710126.046	2826810.499	1512998.325	2157594.069	754251.4364	289491.1491	2825737.918	3674470.265	5395541.547	640541.6909	2672488.67	1451468.186	9890380.292	0	198064.4906	741395.8581	0	690912.7497	157210.4179
13846	M492T1027_2	492.3472169	1026.782298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106294.3574	0	0	135069.2664	0	0
13847	M661T502	660.9112751	501.5527837	368905.413	1851432.108	205754.4962	565363.8852	529046.6115	1239156.649	1265388.43	161506.8577	780132.63	1181206.593	1122628.943	174641.3118	220729.911	274648.9918	1184846.989	302107.3685	328018.7422	546442.586	0	0	0	0	1079510.414	414521.6174	0
13848	M217T297	217.1074648	296.8444155	0	919595.6052	4012646.127	1582763.687	209915.3675	154229.1487	790111.3202	899772.1316	130434.4209	0	1003697.603	0	0	0	208308.5199	0	191486.8462	239539.1376	0	0	0	750136.5799	209608.2843	0	0
13849	M554T501	554.206331	501.3580836	0	0	0	0	629353.6532	0	0	0	0	0	0	0	0	0	562159.5896	0	0	0	158836.3226	0	0	0	0	0	0
13850	M260T350_5	259.6504117	349.6835102	3404622.063	5052670.676	1590128.934	2178236.967	3460381.196	1066.004045	0	0	5115740.748	3207166.808	775152.1115	2194387.653	0	0	228860.2239	0	776493.9809	324607.1719	2805608.67	0	0	0	210222.7058	277327.2218	0
13851	M194T724_2	193.5966474	723.5555485	475052.793	578641.3396	1262660.801	1414952.268	3967186.921	1542582.717	1145537.453	7071941.915	1581563.843	2089681.933	7948680.997	7173980.198	662976.9925	750624.2433	601328.8082	3890955.963	0	5741210.875	357710.1417	0	0	120022.9555	458533.9807	5770584.271	5023108.999
13852	M170T407	169.7040853	406.6022754	11796562.22	0	10402458.44	755120.1395	12858923.15	172118.7481	0	94093.60406	0	13304725.69	0	14519982.59	15302382.11	10120451.84	0	14202508.55	15367855.95	0	0	0	0	0	12920661.04	12534998.13	12854059.08
13853	M398T501_2	398.0720063	500.8958779	569996.6846	314999.2879	3657417.119	464723.6024	874840.2476	950373.4488	708483.2847	2058354.863	1226111.224	1048101.955	123569.9907	792288.0918	2676177.113	3096277.61	506425.0669	1860431.409	3369750.47	1830179.393	3259171.149	3792205.563	4329874.531	3533457.292	1094404.189	1066308.865	2166629.81
13854	M132T58_2	131.9502915	57.88548415	0	0	284638.5859	0	0	0	304845.0007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140390.6906	0	0
13855	M344T558	344.3002871	558.3686813	726758.0601	2666288.231	388306.764	2840752.435	999023.2593	166383.7444	197373.6792	3337438.415	1556332.222	0	0	0	333659.1792	856683.5641	967024.8269	1085768.195	0	0	0	0	2625387.734	184727.2566	0	0	0
13856	M165T724	164.5654213	723.6861089	3519183.516	1306307.969	3210619.065	1916383.69	1694940.589	1980468.278	1901514.485	3902824.59	501626.9742	1562380.408	2050900.116	1241884.104	1645186.121	982449.2875	1318925.519	2328020.675	1702627.142	969411.6445	1795045.623	1021170.908	2256547.101	2130616.04	887140.1272	242167.0835	0
13857	M121T53	121.072062	53.17052786	181071750.7	324328787.1	76940380.78	298843929.9	47964988.78	252664347.2	289077310	60151178.99	162867110.1	123249794.2	216821111	112040515.5	300173930.3	232005058.6	248859689.2	99282744.63	137585475.3	141789699.3	249115457.3	227771209.9	303448734.7	99126545.36	49541545.53	154441844	2432783195
13858	M493T61	493.4346309	61.37353597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259605.8923	0
13859	M211T811	210.6448948	811.4691316	185258.0867	140181.7794	410584.9714	620283.0045	757501.3606	748148.0926	1520176.817	509364.1079	924999.8217	863425.9517	257463.1007	476727.8844	333267.3938	773368.7887	954340.394	158251.6063	0	0	0	0	180854.616	0	128380.6381	233897.0149	0
13860	M80T56_3	80.47305796	55.98865246	0	0	225439.7012	0	0	327840.6674	0	424073.3068	0	264735.8449	0	613603.1246	500232.4818	0	0	220719.6305	2772937.135	0	4005611.86	8223065.119	12041797.43	6433121.331	0	0	0
13861	M322T1033_2	321.9523573	1033.231724	435125.0333	0	1999190.966	698651.9995	1401877.347	0	270729.0887	2000534.07	0	18299780.58	24767188.52	1291695.974	2016838.516	2918936.374	430072.9223	27129264.75	27774308.45	12602679.56	3855451.908	29659481.25	1429061.044	6351871.321	1471910.871	6231462.33	10910593.04
13862	M194T616	193.5851403	615.7761845	172256.0584	828245.4496	184306.0292	0	304114.6199	133508.4527	0	2259739.269	0	82332.70999	6086489.842	6895113.161	0	144907.1815	166405.5144	968141.3563	0	3110512.413	0	0	0	0	5642061.115	5557351.118	5710567.322
13863	M194T712	193.5267872	711.5520038	3061271.391	0	2384934.864	1421016.011	160189.7056	2495274.36	1967349.615	1633096.95	0	0	1529580.392	1917058.127	0	1068556.65	0	2254713.871	0	96097.31871	0	0	0	0	590664.3556	1247338.651	834547.9879
13864	M584T414	584.2492387	413.9128828	375314.4609	0	1829345.103	2234089.243	391713.5388	1747542.203	1387850.339	1370665.216	654460.7275	78606.23725	1575382.804	0	1856084.791	1221789.583	1483709.535	1015102.017	1415856.239	1180029.339	1656427.736	0	2435263.358	990824.0169	687328.7586	1777254.791	1722184.436
13865	M201T350_8	201.2945101	350.1381245	111494.8138	0	5568934.657	0	7097429.677	0	0	0	0	5714586.206	0	0	6908926.22	0	0	0	0	0	0	0	9595924.505	6649437.467	0	0	0
13866	M95T1007_2	95.04402993	1007.378983	179572429.6	305626062.1	304870297.2	256297932.5	210236453.1	172374849	203200200	165840014.3	159029454.4	137224194.8	112989343.6	112010497.8	97561603.03	117124727.8	102129105.4	33867987.06	33179663.7	108690710.3	23566461.06	32025653.09	27898945.59	52479156.76	63808024.96	49472434.61	189310103.9
